HOTEL_ID,HOTEL_NAME,CITY,LATTITUDE,LONGITUDE
904658,The Grand Ladakh,Leh,34.1726942202,77.5723942369
745900,Welcomheritage Lha-Ri-Sa Resort,Leh,34.151928,77.571662
967888,OYO Rooms Leh Palace View,Leh,34.1670898,77.5859785
779880,The Grand Dragon Ladakh,Leh,34.1565482225,77.5804779958
758590,Saboo Resort,Leh,34.1303139,77.6226225
753560,WoodyVu Stok House,Leh,34.0635956305,77.5532881916
1116532,Tukchu Home Stay,Leh,34.172101158,77.5751750171
868924,Horpo GuestHouse,Leh,34.168422,77.5883377
1324178,Pangong Delight Camp,Leh,33.908801,78.462038
1136798,Hotel Shambhala,Leh,34.1533848,77.5696814
1329438,Hotel La Buddha,Leh,34.1731171,77.5744806
1328904,CampLuna Paradise,Leh,34.1095208,77.582295
1329522,Hotel Ladakh Inn,Leh,34.1557242816,77.5782243535
1136860,Karma Inn,Leh,34.6214125,77.3779087
1339832,Hotel K2 Continental,Leh,34.1496582636,77.5665061176
1329392,Royal Camp Pangong,Leh,33.9012094,78.4378411
1329590,Earth Homes Hunder,Leh,34.5742031468,77.5004164875
1329498,Lharje Resort,Leh,34.6261452,77.6247902
1339838,Camp Blue Waters,Leh,33.9087107,78.4608793
1341348,A O GuestHouse,Leh,34.6213948,77.6123571
1339820,Antelope TM,Leh,34.1729605143,77.5762566179
1349134,The Apricot Tree Hotel,Leh,34.2986921018,76.9925992191
1351044,Lonchay Residency,Leh,34.1529821,77.5741559
1356504,Ladakh Retreat,Leh,34.1640206,77.569832
1357200,Hunder Resort,Leh,34.574562,77.4935996
1357936,Lchang Nang Retreat,Leh,34.630658,77.609259
1360352,The Indus River Camp,Leh,34.0949131,77.513015
1356520,Himalayan Eco Resort,Leh,34.5938002,77.4644065
1357202,Desert Oasis Camp,Leh,34.5787287,77.4597173
41609,Hotel Punnu International,Amritsar,31.64211,74.8609418
1357860,Mandala Hotel,Leh,34.160413,77.574165
40088,M.K. Hotel,Amritsar,31.653789,74.863562
40086,Hotel Raj Continental,Amritsar,31.637816,74.867295
42378,Hotel City Heart,Amritsar,31.621491,74.878507
42851,Hotel P R Residency,Amritsar,31.657561,74.861473
42415,Hotel Sita Niwas,Amritsar,31.6191504,74.8795261
42412,Hotel Queensland,Amritsar,31.635678,74.874245
42794,Hotel Ritz Plaza,Amritsar,31.6414703,74.8696275
44809,Hotel C J International,Amritsar,31.620365,74.878188
42414,Hotel Sita Continental,Amritsar,31.6254375,74.8819983
42413,Hotel Royal Inn,Amritsar,31.6199954,74.8798585
42391,Hotel La Cascade,Amritsar,31.64543,74.87014
51413,Hotel Lawrence,Amritsar,31.644004,74.876863
171048,Hotel Sapphire,Amritsar,31.621548,74.876061
48484,Hotel Airlines,Amritsar,31.634573242,74.8749847415
211318,Hotel Randhawa International,Amritsar,31.639736,74.892009
204840,Hyatt Amritsar,Amritsar,31.619048,74.908902
211452,Hotel Rajdarbar,Amritsar,31.619191,74.87896
318303,Hotel K K Continental,Amritsar,31.634892,74.865174
317240,Hotel MC International,Amritsar,31.6413758,74.8772015
313081,Best Western Merrion,Amritsar,31.651208,74.862192
171240,Hotel Heritage Inn,Amritsar,31.618209,74.879411
314143,HK Clarks Inn Amritsar,Amritsar,31.650791,74.862241
317639,Comfort Inn Alstonia,Amritsar,31.656409,74.8599228
318345,Country Inn & Suites by Carlson Amritsar,Amritsar,31.635132,74.873588
317238,Hotel 42,Amritsar,31.642905,74.863285
318328,Hotel Sarovar Regency,Amritsar,31.6216647,74.8758066
314684,Hotel City Castle,Amritsar,31.628802,74.885336
317498,Hotel RS Residency,Amritsar,31.62694,74.877901
318625,Hotel Surya Residency,Amritsar,31.651676,74.861848
318628,Hotel Mercury Inn By Sonachi,Amritsar,31.621276,74.875371
318627,Hotel Ishan Villa,Amritsar,31.662788,74.914942
331870,Hotel Singh International,Amritsar,31.6298377214,74.8818511966
318564,Hotel Hong Kong Inn,Amritsar,31.635772,74.87425
328699,Golden Tulip Hotel Amritsar,Amritsar,31.633519,74.860033
318629,Hotel HV International,Amritsar,31.636338,74.874425
319571,Hotel Sukhman International,Amritsar,31.63508,74.873668
333258,Hotel Teg Royal,Amritsar,31.6052696,74.8797893
379753,Hotel Victoria International,Amritsar,31.636048,74.874685
379757,Hotel City Inn,Amritsar,31.621306,74.878215
318645,Hotel Basera,Amritsar,31.635637,74.873862
379200,Hotel Royal Castle Amritsar,Amritsar,31.638873,74.866477
378086,Radisson Blu Amritsar,Amritsar,31.705832,74.818898
380593,Hotel Veenus International,Amritsar,31.635626,74.873424
380575,Hotel Blue Moon,Amritsar,31.6416586,74.8722972
379842,Hotel Namaskar,Amritsar,31.6351235,74.8720223
380378,Hotel Sham Regency,Amritsar,31.633557,74.860308
380615,Hotel Fairway,Amritsar,31.637014,74.868548
379844,Hotel Namaskar Residency,Amritsar,31.635112,74.871933
383510,Hotel Sham Villa,Amritsar,31.6633801,74.9139404
386054,Hotel Grace,Amritsar,31.61918,74.87932
380620,Hotel Mid Town,Amritsar,31.629083,74.885958
380595,S.G. Resorts,Amritsar,31.664413,74.914596
380621,Treebo Downtown Suites,Amritsar,31.64268,74.86955
413569,Hotel Prems Paradise,Amritsar,31.622463,74.879944
380637,Hotel Akaal Residency,Amritsar,31.616843,74.878558
388154,Hotel MG Residency,Amritsar,31.6244625,74.8745513
707488,Hotel Narulas Aurrum,Amritsar,31.641054,74.873453
709180,Humble Hotel Amritsar,Amritsar,31.647813,74.876776
708301,Hotel Indus,Amritsar,31.6199785885,74.878259182
709040,Asha Guest House,Amritsar,31.618383,74.87966
709202,Royal Palace,Amritsar,31.638071,74.886685
708987,Hotel Raj Tirath Niwas,Amritsar,31.62015,74.878413
708443,Hotel Holy City,Amritsar,31.6436939,74.9092721
709420,Hotel R V Continental,Amritsar,31.636439,74.874401
709274,Hotel PS Nancy,Amritsar,31.6306123771,74.8600845347
709414,Hotel Holiday Comfort,Amritsar,31.623241,74.879537
709426,Hotel Darbar View,Amritsar,31.6190795944,74.8778171542
710282,Ricky International Hotel,Amritsar,31.636071,74.882013
710240,Hotel Ashirwad International,Dead City,31.6406215,74.8892303
709837,Hotel Robin,Amritsar,31.621888,74.879473
710120,Ramada Amritsar,Amritsar,31.628034,74.877804
711346,Hotel Mahal Inn,Amritsar,31.640661,74.892645
709961,Hotel Temple View,Amritsar,31.6435475,74.9069963
709821,SS Hotel,Amritsar,31.626643,74.881471
710922,Avaas Lifestyle,Amritsar,31.6461225,74.8761535
711140,Holiday Inn Ranjit Avenue,Amritsar,31.655594935,74.8570029438
711344,Hotel RC Residency,Amritsar,31.632166,74.881927
711390,Hotel Aaditya Heights,Amritsar,31.635779,74.867866
711361,Hotel Krishna Residency,Amritsar,31.648858,74.882812
711486,Hotel Kishore Castle,Amritsar,31.636242,74.874364
711353,Hotel God Gift,Amritsar,31.619606,74.880641
711347,Hotel HK Continental,Amritsar,31.632814,74.879966
711404,Hotel Bharat Residency,Amritsar,31.63059,74.880302
718137,Country Inn Amritsar,Amritsar,31.6421815,74.8672393
711433,Hotel Palace Amritsar,Amritsar,31.6435428,74.9091853
711362,Hotel Golden Castle,Amritsar,31.622338,74.880044
717443,Hotel Puri Palace,Amritsar,31.63347,74.883413
716999,Hotel City Park,Amritsar,31.622552,74.880323
716145,Hotel M.A. International,Amritsar,31.631641,74.882766
716893,Hotel Axis Inn,Amritsar,31.63054,74.887997
711406,Hotel Roopa International,Amritsar,31.629706,74.873566
722699,Hotel HKJ Residency,Amritsar,31.621018,74.874961
720315,Hotel MM Yellowuds,Amritsar,31.627797,74.890147
724940,Hotel Alpha Inn,Amritsar,31.621398,74.875323
724500,Hotel Ramneek,Amritsar,31.63722,74.886689
720762,Hotel Pearl Inn & Suites,Amritsar,31.636352,74.874167
721421,Hotel G S Paradise,Amritsar,31.635014,74.865343
729432,Parkside Nav Jyoti Hotel,Amritsar,31.629809,74.874867
737132,Hotel Abode,Amritsar,31.621709,74.879292
722880,Hotel Sawera Grand,Amritsar,31.627071,74.878236
730390,Hotel City Inn Towers,Amritsar,31.620954,74.877322
733480,Hotel Winner Inn,Amritsar,31.636571,74.874698
741830,Hotel Nayyar,Amritsar,31.632579,74.880044
726474,BB INN - A Boutique Hotel,Amritsar,31.637978,74.866008
729842,Hotel BS Residency,Amritsar,31.629537,74.884749
731651,Hotel Golden Woods,Amritsar,31.632782,74.849813
747692,Hotel New SS Residency,Amritsar,31.629211,74.874034
746766,Hotel Popular Amritsar,Amritsar,31.635571,74.874017
867900,Hotel Star Metro Inn,Amritsar,31.626891,74.887206
868846,Hotel Prince Residency,Amritsar,31.635752,74.867944
957196,OYO Premium Hall Bazaar Golden Temple,Amritsar,31.6273657,74.8785818
868900,The Fern Residency,Amritsar,31.642743,74.870244
760904,Hotel Revoli,Amritsar,31.634073,74.872248
868134,Tourist Guest House,Amritsar,31.633262,74.876924
760912,Hotel Sallow international By HK Group,Amritsar,31.6305831,74.881568
957188,OYO Premium Queens Road,Amritsar,31.63539,74.873878
955078,OYO Rooms Amritsar Bus Stand Exit Gate,Amritsar,31.6308,74.881752
954950,Hotel RV Regency,Amritsar,31.636398,74.874564
957220,OYO Premium Mall Road Amritsar,Amritsar,31.6409858,74.8731177
957228,OYO Premium Near Golden Temple,Amritsar,31.6229166,74.880331
957206,OYO Premium Balle Bowl Ranjeet Avenue,Amritsar,31.6517445,74.8618986
1306520,OYO Rooms Amritsar Railway Station 1,Amritsar,31.634536,74.867288
1282178,OYO Rooms Amritsar Railway Station 2,Amritsar,31.635067,74.864955
1323840,Hotel Behl Regency,Amritsar,31.6295166,74.8102645
1324326,OYO Rooms Bus Stand Chowk,Amritsar,31.6305614,74.8856665
1323416,Hot Deal 4 Star Hotel In Amritsar,Amritsar,31.653875,74.863329
1324362,OYO Rooms City Centre Guru Nanak Bhawan,Amritsar,31.628157,74.8857553
1325372,Park Inn By Radisson,Amritsar,31.706599,74.819104
1324340,OYO Rooms Hotel Lane Queens Road,Amritsar,31.6363802,74.8742227
957236,OYO Premium Amritsar Mall Road,Amritsar,31.6427617,74.8695753
1098142,OYO Rooms Hussainpura Chowk Shivala Road,Amritsar,31.63363647,74.88333133
1325634,OYO Rooms Amritsar Railway Station 3,Amritsar,31.6370898,74.8654522
1325624,OYO Rooms Queens Road,Amritsar,31.6366021,74.8741496
1326246,OYO Premium Lawrence Road,Amritsar,31.64687,74.87827
1325200,OYO Rooms Ram Talai Temple,Amritsar,31.627491,74.889797
1326344,OYO Rooms Railway Station Wagah Border Road,Amritsar,31.62954347,74.81160916
1326384,OYO Rooms Bus Stand Entry Gate,Amritsar,31.6286443,74.8842987
1326850,OYO Premium Rialto Chowk,Amritsar,31.639414,74.866541
1326426,OYO Rooms Golden Temple Langar Hall,Amritsar,31.6205644,74.8784111
1326238,Hotel Premier Amritsar,Amritsar,31.6352373,74.8732477
1326316,OYO Rooms Opposite Golden Temple,Amritsar,31.6215027,74.8761018
1326082,Shine Star Homestay,Amritsar,31.6194301,74.8105099
1326382,OYO Rooms Queens Road 2,Amritsar,31.636689,74.8746148
1327188,Hotel Shiraz Continental,Amritsar,31.635456,74.87355
1327392,OYO Rooms Mahna Singh Road,Amritsar,31.6195407,74.8806572
1326888,OYO Rooms Opposite Post Office Golden Temple,Amritsar,31.6226889,74.8800985
1327372,OYO Rooms Mall Road Centre,Amritsar,31.6415707,74.8710816
1326894,OYO Rooms Hukam Singh Road,Amritsar,31.6360137,74.881951
1327230,OYO Rooms Twelve Hotel Lane Queens Road,Amritsar,31.8976235,74.9845373
1327362,OYO Rooms Queens Road Near OBC Bank,Amritsar,31.6364796,74.8741544
1327650,OYO Rooms Regent Cinema Chowk,Amritsar,31.503578,74.8976132
1345404,OYO Rooms Near Celebration Mall,Amritsar,31.640965,74.894072
1345610,OYO Rooms Near Golden Temple,Amritsar,31.621615,74.875738
1338778,Regenta Central Amritsar,Amritsar,31.617478,74.904226
1327604,OYO Rooms Hide Market Hussainpura Chowk 2,Amritsar,31.6326833,74.8797199
1349130,Hotel Royal Vitana,Dead City,31.639057,74.865623
1361128,Hotel Grand Park,Amritsar,31.629647,74.87602
1360432,FabHotel Orbion Mall Road,Amritsar,31.642074,74.871576
1343474,Treebo DS Regency,Amritsar,31.629717,74.886372
1360792,Taj Swarna Amritsar,Amritsar,,
1348688,Hostel Backpacker’s Nest,Amritsar,31.626792,74.877954
1361610,Wow Backpackers Hostel,Amritsar,31.616427,74.870377
717159,Village Live in Resort,Chail,30.954417,77.209808
310300,The Himalayan Escape,Chail,31.040713,77.247705
313320,Hotel Chail Residency,Chail,30.963654,77.194493
40231,Hotel Ekant Chail,Chail,30.961405,77.195236
314365,Tarika Jungle Retreat,Chail,30.983303,77.183279
717166,Deventure Hotel,Chail,30.963969,77.196923
332555,Maple Resort Chail,Chail,30.969664,77.197572
42226,Hotel Grand Sunset,Chail,30.964548,77.194324
353300,Fernhill Resort,Chail,30.9415434437,77.2031671107
40780,Hotel JC Grand,Kodaikanal,10.235228,77.492567
724818,HPTDC The Chail Palace,Chail,30.974017,77.198245
1361700,Vue Magique Resorts & Camps,Chail,30.963492,77.1963
1509846,Treehouse Chail Vilas,Chail,30.999246,77.21986
40784,By The Lake - A Sterling Resort,Kodaikanal,10.230472,77.480552
40782,Kodai International,Kodaikanal,10.241686,77.497902
40779,Elephant Valley Eco Farm Hotel,Kodaikanal,10.23521,77.487435
40781,JC Woodville Manor,Kodaikanal,10.235409,77.492624
41588,Hotel JC Residency,Kodaikanal,10.250123,77.490186
40776,Golden Parksinn,Kodaikanal,10.235311,77.49142
40777,Hotel Mount View,Kodaikanal,10.239661,77.496153
42556,By The Valley - A Sterling Resort,Kodaikanal,10.268439,77.490902
42557,United 21 Resort - Kodaikanal,Kodaikanal,10.262002,77.491416
1338912,Nandana Estates,Chail,30.956599,77.215095
42550,Green Lake View Resort,Kodaikanal,10.2302754,77.486468
42559,Club Mahindra Kodaikanal,Kodaikanal,10.233054,77.494329
42552,Park View Residency,Kodaikanal,10.24901,77.502209
42813,Hilltop Towers,Kodaikanal,10.235946,77.490699
42817,Hotel Sivapriya,Kodaikanal,10.241722,77.4878
81732,Hotel Spring Valley,Kodaikanal,10.243597,77.498441
42818,Royal Hotels,Kodaikanal,10.243698,77.499117
42815,Hotel Jai,Kodaikanal,10.242518,77.48603
42814,Hotel Grand Palace,Kodaikanal,10.2418831,77.4887664
42812,La Flora Highland Paradise Kodaikanal,Kodaikanal,10.253982,77.497398
160100,Kodai Resort Hotel,Kodaikanal,10.23254,77.494743
51406,Hill Country Resorts Kodaikanal,Kodaikanal,10.270784,77.487838
46865,Snooze Inn,Kodaikanal,10.236266,77.494135
166331,Hotel Apple Valley,Kodaikanal,10.237686,77.483648
306520,Hotel Pleasant Stay,Kodaikanal,10.234556,77.495074
171440,Wood lands Resorts,Kodaikanal,10.244034,77.488125
165525,Hotel Valley View Inn,Kodaikanal,10.232605,77.490536
160123,The Carlton,Kodaikanal,10.234481,77.488581
165735,Hotel Gurupriya,Kodaikanal,10.243395,77.498776
335285,Spring Valley Residency,Kodaikanal,10.243749,77.499666
171389,Raahat Inn,Kodaikanal,10.242216,77.499447
327574,The Carnival,Kodaikanal,10.238003,77.48921
318409,Richwin Hotels,Kodaikanal,10.233064,77.493679
328119,Farm House,Kodaikanal,10.250577,77.502095
297854,Quality Inn Sabari Resorts,Kodaikanal,10.079784,77.324349
297856,SV International,Kodaikanal,10.24343,77.488307
327576,Kongu Residency,Kodaikanal,10.241557,77.48846
380661,Green Forest Resort,Kodaikanal,10.225138,77.470205
335241,Hotel Hill View,Kodaikanal,10.247722,77.496324
327614,J''s Heritage Hotel,Kodaikanal,10.2361741,77.4908815
378722,Country Club Valley Vista,Kodaikanal,10.24631,77.5313
329119,Pine Borough Inn,Kodaikanal,10.247094,77.484765
327577,Hotel Sunrise,Kodaikanal,10.235573,77.4951353
379429,Holiday Home Resort,Kodaikanal,10.2186253,77.4782116
380664,Kodai Retreat,Kodaikanal,10.243844,77.488036
380905,Abban Residency,Kodaikanal,10.239146,77.495525
380663,B' s Hive,Kodaikanal,10.238304,77.49998
382811,Aarem Valley Castle,Kodaikanal,10.239626,77.486797
388299,Suba Krishmaa Residency,Kodaikanal,10.244349,77.499286
389428,Hotel Green Park,Kodaikanal,10.241822,77.487763
709042,Kodai Sunshine Resort,Kodaikanal,10.249474,77.499215
709179,Hotel Villa Retreat,Kodaikanal,10.23227,77.494133
712004,Hotel Wood Palace,Kodaikanal,10.238013,77.489305
711281,Hotel Grand Paradise Inn,Kodaikanal,10.239571,77.496164
389627,Town Country Guest House,Kodaikanal,10.24197,77.495136
388580,Varaha Valley,Kodaikanal,10.240112,77.486412
707888,Saliha International,Kodaikanal,10.248798,77.489659
707884,Roshan Residency,Kodaikanal,10.247832,77.489847
719139,Apoorva Residency,Kodaikanal,10.239975,77.503915
719349,Hotel SMS Residency,Kodaikanal,10.2471,77.489771
715178,Hotel Kurunji Meridian,Kodaikanal,10.238112,77.498552
724331,Hotel Dreamland,Kodaikanal,10.239556,77.495908
716870,Hotel Silver Springs,Kodaikanal,10.239296,77.496338
716917,Kodai Plaza,Kodaikanal,10.2336742,77.4941254
719135,Altius Nest,Kodaikanal,10.245655,77.487301
724299,Hotel Astoria,Kodaikanal,10.235581,77.492417
723743,Hotel Rifaya,Kodaikanal,10.233051,77.493802
725584,Hotel Sierra,Kodaikanal,10.23833,77.48915
724281,Hotel Kodai Inn,Kodaikanal,10.238084,77.492419
732684,The Kudos,Kodaikanal,10.234155,77.481587
719587,JCP Grand Inn,Kodaikanal,10.256207,77.507365
719457,Hotel Santhosh,Kodaikanal,10.239486,77.497826
725721,Hotel Le Poshe By Sparsa,Kodaikanal,10.2452063,77.4961154
743996,Kodai Kings Park Hotel,Kodaikanal,10.232552,77.494697
745778,Hotel Jem Valley,Kodaikanal,10.256484,77.485339
740377,R.T Hill View,Kodaikanal,10.238374,77.485368
740210,Treebo 4u Resort,Kodaikanal,10.266698,77.49246
745366,Kodai Misty Mountain,Kodaikanal,10.250325907,77.4865850061
758564,Najima Residency,Kodaikanal,10.247998,77.483554
739138,The Peak Resort,Kodaikanal,10.245705,77.497269
869356,Treebo Abirami Residency,Kodaikanal,10.2389129,77.4858669
867158,GRT Nature Trails Kodaikanal,Kodaikanal,10.275377,77.486189
744442,Hotel Seven Roads Grand Inn,Kodaikanal,10.23616,77.491498
955258,Hotel Elite,Kodaikanal,10.247378,77.500712
957258,Vedanta Wake Up - Lake,Kodaikanal,31.617057,101.919531
1323932,Vista Rooms at Convent Road,Kodaikanal,10.245419,77.488922
1098136,Sarmila Residency,Kodaikanal,10.240341,77.502536
1323946,Vista Rooms at Shanmugapuram,Kodaikanal,10.251105,77.489877
1323954,Vista Rooms at Fern Hill Road,Kodaikanal,10.240567,77.495796
1323256,OYO Rooms Kodaikanal Bus Stand Bazaar Road,Kodaikanal,10.237055,77.49579
1323936,Vista Rooms at Grand Palace,Kodaikanal,10.243292,77.490047
1324248,OYO Premium Exotic Lake View Upper Lake Road,Kodaikanal,10.234155,77.481587
1323970,Vista Rooms at Varaha Valley,Kodaikanal,10.24009,77.486597
1324226,OYO Premium Convent Road BSNL Junction,Kodaikanal,10.240116,77.486368
1325114,OYO Premium Forest Escape Convent Road,Kodaikanal,10.244032,77.488374
1325172,OYO Premium Nature's Trail Golf Club Road,Kodaikanal,10.218575,77.478188
1325166,OYO Premium 19th Century British Classic Coaker's Walk,Kodaikanal,10.232707,77.494268
1325192,OYO Rooms Bird's Nest Rifle Range Road,Kodaikanal,10.247289,77.48558
1324234,OYO Premium Convent Road Near Lake,Kodaikanal,10.24486,77.486741
1325110,OYO Premium Nibav Road Kodaikanal,Kodaikanal,10.2487139,77.4892518
1327444,OYO Premium Corporate Getaway Observatory Road,Kodaikanal,10.2383263,77.4853572
1327440,OYO Rooms Convent Road Queens Land,Kodaikanal,10.241889,77.48917
1325176,OYO Premium Family Getaway Sivanadi Road,Kodaikanal,10.243774,77.495833
1337648,Vedanta Wake Up - Fern Hill,Kodaikanal,10.242047,77.494802
1339960,Muthu Residency,Kodaikanal,10.238161,77.489214
1357158,La Flora Shanthigiri Ayurvedic Heritage Resort,Kodaikanal,10.267833,77.492028
1346356,De Huts,Kodaikanal,10.243385,77.482821
1356812,Tanzanite Inn,Kodaikanal,10.268616,77.494828
1356352,The Balaji Inn,Kodaikanal,10.242959,77.493891
1361244,Zac's Valley Resort,Kodaikanal,10.3097576,77.5206095
1357246,Leisure Vacations Syamantac Villa,Kodaikanal,10.257561,77.512717
718600,Mannil Regency,Pathanamthitta,,
354180,Hill View Resorts - Ramanagaram,Ramanagara,12.746909,77.311065
314477,Mannaas Veedu Homestay,Pathanamthitta,9.2714344,76.7354894
376935,Contour Jungle Resort,Pathanamthitta,,
868590,Orbit Hotel - North Lakhimpur,Lakhimpur,27.230641,94.102526
870678,Hotel Hills Park,Pathanamthitta,9.266838,76.803896
718340,Hotel Shivani Inn,Gadag,15.4157685,75.6355178
718355,Durga Vihar Hotel,Gadag,15.4214798916,75.6233422458
42283,Country Inn Kosi,Kosi Kalan,27.8245990601,77.4393596663
719709,Haritha Hotel Laknavaram,Laknavaram Cheruvu,17.995286,79.544455
955994,Arayanpara Homes - Ranni,Pathanamthitta,,
385515,Keshav Clarks inn Gadag,Gadag,15.421989,75.62246
41568,The Park Visakhapatnam,Visakhapatnam,17.722505,83.33695
1331684,Hotel Naveen Residency,Dharbhanga,,
747566,Hotel Shree Krishna Residency,Dharbhanga,,
41569,Hotel Meghalaya,Visakhapatnam,17.723152,83.309758
41566,Green Park,Visakhapatnam,17.72861111,83.32194444
41575,Dolphin Hotel,Visakhapatnam,17.7131095,83.2974856
41573,Sarovar Hotel,Visakhapatnam,17.725932,83.305689
41572,Royal Fort Hotel,Visakhapatnam,17.723091,83.309336
41576,Anupama Hotel,Visakhapatnam,17.727135,83.304007
41574,Micro Continental,Visakhapatnam,17.725454,83.300102
42199,Hotel The Supreme,Visakhapatnam,17.706406,83.30975
42200,Treebo Saaket Residency,Visakhapatnam,17.71409,83.29793
43066,Falcons Nest,Visakhapatnam,17.733706,83.337653
79904,Fortune Inn Sree Kanya,Visakhapatnam,17.7266772,83.3024576
41820,Hotel Daspalla,Visakhapatnam,17.710634,83.300491
41821,Sai Priya Beach Resort-Rushikonda,Visakhapatnam,17.785172,83.38503
159794,Quality inn Bez Krishnaa,Visakhapatnam,17.728441,83.303524
160781,Daspalla Executive Court,Visakhapatnam,17.717478,83.308771
171642,Vijaya Residency,Visakhapatnam,17.7411659182,83.3058071136
211357,Hotel Akshaya,Visakhapatnam,17.725407,83.299186
166276,Bay Leaf Ayurveda Spa Resort,Visakhapatnam,17.761505,83.357506
296912,Treebo Sea Rock,Visakhapatnam,17.71537,83.31499
286454,The Taj Gateway Hotel Beach Road,Visakhapatnam,17.711652,83.316618
319531,White Villa,Visakhapatnam,17.739373,83.307644
315483,Hotel Manikanta Grand,Visakhapatnam,17.7142,83.295622
211840,Hotel Kinnera Comforts,Visakhapatnam,17.71434,83.297348
319635,Hi-Tech grand Hotel,Visakhapatnam,17.711811,83.302349
319716,Jaipur Hotel,Visakhapatnam,17.712996,83.298569
319715,Budhil Park,Visakhapatnam,17.725669,83.304702
319652,The Orange Hotel,Visakhapatnam,17.714154,83.300641
319651,RR Grand,Visakhapatnam,17.720993,83.302982
321093,New Blue Homes - Kirlampudi,Visakhapatnam,17.7898,83.384639
321435,Four Points by Sheraton,Visakhapatnam,17.720804,83.312395
319739,Hotel Silverline,Visakhapatnam,17.731057,83.316393
379299,Novotel Visakhapatnam Varun Beach,Visakhapatnam,17.710713,83.315983
374905,Best Western Ramachandra,Visakhapatnam,17.686054,83.206906
321073,New Blue Homes - Sivaji Park,Visakhapatnam,17.73623,83.331647
708075,Hotel Sowbhagya,Visakhapatnam,17.719128,83.307706
385673,Sunray Village Resort,Visakhapatnam,18.011386,83.483505
386813,Hotel Winsar Park,Visakhapatnam,17.7094242,83.3060137
708145,Hotel Athidi Inn,Visakhapatnam,17.732014,83.317351
387654,Ginger Visakhapatnam( Vizag),Visakhapatnam,17.726851,83.305851
386034,Ambica Sea Green,Visakhapatnam,17.718704,83.331175
707482,WelcomHotel Grand Bay,Visakhapatnam,17.719583,83.313736
389248,Hotel Sree Residency,Visakhapatnam,17.714412,83.30104
708085,Hotel Seacity,Visakhapatnam,17.739321,83.3265
714394,Encore Inn,Visakhapatnam,17.712102,83.319406
708456,Palm Beach Hotel & Resorts,Visakhapatnam,17.720704,83.336035
708105,Hotel Seacity Grand,Visakhapatnam,17.739301,83.326613
709063,Hotel Athidi Grand,Visakhapatnam,17.73225,83.318188
719653,Haritha Beach Resort Rushikonda,Visakhapatnam,17.780419408,83.3835246228
712564,New Blue Homes - Pandurangapuram,Visakhapatnam,17.717692,83.319088
709739,Hotel Vishnu Residency,Visakhapatnam,17.712104,83.301472
721577,Hotel Ritz Comfort,Visakhapatnam,17.727154,83.302365
723758,Hotel Five Elements,Visakhapatnam,17.71939,83.311247
722703,Landmark Hotel,Visakhapatnam,17.7137545,83.2966923
724150,Classic Luxury Service Apartments,Visakhapatnam,17.72134,83.331331
724272,Ramachandra Ridge,Visakhapatnam,17.697335,83.165855
723972,Hotel Vijayabhanu,Visakhapatnam,17.714352,83.30446
724064,Hotel Lakshmi Paradise,Visakhapatnam,17.720182,83.299057
724861,Manasa Homes,Visakhapatnam,17.7266814214,83.3379785344
730080,Vihar Boutique Hotel,Visakhapatnam,17.72491,83.314679
725382,MV Boutique Hotel,Visakhapatnam,17.6852633,83.2123314
741422,MVV Bhavan Luxury Guest House,Visakhapatnam,17.735251,83.330475
726328,Hotel Dwarka Inn,Visakhapatnam,17.7254591489,83.3019258641
729484,Vaibhav Inn,Visakhapatnam,17.715721,83.301099
730117,55 Lawsons Bay,Visakhapatnam,17.735077,83.340527
741498,Hotel Jaipur Palace,Visakhapatnam,17.714373,83.296129
742690,Hotel Manjeera Inn,Visakhapatnam,17.685107,83.009884
742788,Shree Lakshmi Guest House,Visakhapatnam,17.743938,83.229721
742672,Hotel Green Apple,Visakhapatnam,17.684499,83.204794
744446,Sai Ratna Residency,Visakhapatnam,17.726165,83.303258
736880,Prince Guest House,Visakhapatnam,17.738763,83.307599
743888,14 Square Lawson Bay,Visakhapatnam,17.731998,83.336531
742820,"Athidi Beach, Bheemunipatnam",Visakhapatnam,17.889345,83.455022
743926,14 Square Beach Road,Visakhapatnam,17.7199917224,83.3308696747
745650,The Black & White Motel,Visakhapatnam,17.7408389226,83.3280372593
743924,14 Square Prashanti Nagar,Visakhapatnam,17.7219692448,83.2570713758
745356,Hotel Venkateswara Grand,Visakhapatnam,17.69205,83.205137
745614,Blue Moon Hotel,Visakhapatnam,17.713009,83.299557
841078,Hotel Diamond's Pearl,Visakhapatnam,17.7281,83.303521
955034,New Blue Homes - Abidnagar,Visakhapatnam,17.7373219793,83.299094975
867640,The Port Hotel At Waltair,Visakhapatnam,17.712229,83.29997
955216,Apple Hotel,Visakhapatnam,17.724067,83.308658
957318,OYO Premium RTC Complex,Visakhapatnam,17.725848,83.306825
746442,Vizag Palms,Visakhapatnam,17.906527,83.437327
955496,OAK HOUSE,Visakhapatnam,17.7851005143,83.383376598
1323496,OYO Rooms Siripuram Junction,Visakhapatnam,17.720432,83.313306
957328,OYO Premium Apartments RK Beach Road,Visakhapatnam,17.721341,83.331346
1325098,OYO Premium Beach Road Submarine View,Visakhapatnam,17.718762,83.331199
1325056,OYO Rooms Off Saraswati Park,Visakhapatnam,17.713755,83.296698
1323470,OYO Premium Jagadamba Center,Visakhapatnam,17.712225,83.300061
1323490,OYO Premium Near KGH,Visakhapatnam,17.710752,83.301085
